business_status,formatted_address,geometry,icon,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,permanently_closed
OPERATIONAL,"349 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.781437, 'lng': -73.97921869999999}, 'viewport': {'northeast': {'lat': 40.78284092989272, 'lng': -73.97801042010728}, 'southwest': {'lat': 40.78014127010728, 'lng': -73.98071007989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,TESSA,{'open_now': True},"[{'height': 4912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102119050734171212729"">Liz Cantu Davenport</a>'], 'photo_reference': 'ATtYBwLOspa9DKqrceQ6Gn-BOqyyOM8JQSu4ebefVdj7776dWNIASOcoQe3Od6o6Q2pz9pCBv6ekRdV8G5t-l7L1v8S7rPJUOIf0sMIQFPcdXHiNhG42IuJjaOUip6J1J8bE3qGzj23PWT06JSqKITNmEoa1GRq1exUYk9Vl2CG8o5ZhPojx', 'width': 7360}]",ChIJr6LJHIlYwokR1nUYpYgH7Uc,"{'compound_code': 'Q2JC+H8 New York', 'global_code': '87G8Q2JC+H8'}",3.0,4.4,ChIJr6LJHIlYwokR1nUYpYgH7Uc,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",533,
OPERATIONAL,"570 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.7888503, 'lng': -73.97446769999999}, 'viewport': {'northeast': {'lat': 40.79015602989272, 'lng': -73.97301407010728}, 'southwest': {'lat': 40.78745637010727, 'lng': -73.97571372989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,The Mermaid Inn,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108422445687669643503"">Dante Hernandez</a>'], 'photo_reference': 'ATtYBwLM6P_s3Ox2BcTvrTzU3LG-U1Fy4rCH52lEhQK1CfXaiwEkgf49IuTQFmUYi_hcR6Is-n7o73xBD2BSwuZSOO7IQUfl2MOQCsRodFjtvxsOlhY3uiGfSHhz_yjEKrL5KD1g7G7rCMpFKDfrnsVeOX4CVuOC87_jBl_fGjdRR9ko8bWI', 'width': 4160}]",ChIJExcFhINYwokRLXfjK-u6PTs,"{'compound_code': 'Q2QG+G6 New York', 'global_code': '87G8Q2QG+G6'}",3.0,4.6,ChIJExcFhINYwokRLXfjK-u6PTs,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1107,
OPERATIONAL,"20 W 72nd St, New York, NY 10023, United States","{'location': {'lat': 40.7766182, 'lng': -73.9773026}, 'viewport': {'northeast': {'lat': 40.77804202989272, 'lng': -73.97597017010729}, 'southwest': {'lat': 40.77534237010727, 'lng': -73.97866982989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,The Ribbon,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102846220369400136997"">Timothy Dunmore</a>'], 'photo_reference': 'ATtYBwKB5eInDI67NPtwt-YyYtfsRLTxmBSe03T5ZMjDS-I0L9R9JzWq-EegaXz29niWvA632-S3ng4IJjeOhmMd19kI7JEd-yE5oPICUzU2RLXHH384U0694xAnuAjbXuiLZ3c0j0VOt8O3gzdvLluj3hZgNeJzZjlWRphiTQZligg9UD1W', 'width': 5312}]",ChIJeXBWf4tYwokRkseOOZT3_mc,"{'compound_code': 'Q2GF+J3 New York', 'global_code': '87G8Q2GF+J3'}",3.0,4.3,ChIJeXBWf4tYwokRkseOOZT3_mc,"['restaurant', 'food', 'point_of_interest', 'establishment']",710,
OPERATIONAL,"2791 Broadway, New York, NY 10025, United States","{'location': {'lat': 40.8028379, 'lng': -73.9681172}, 'viewport': {'northeast': {'lat': 40.80414442989272, 'lng': -73.96659867010729}, 'southwest': {'lat': 40.80144477010728, 'lng': -73.96929832989274}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Fumo Upper West Side,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107877051766907127092"">Juan Brito</a>'], 'photo_reference': 'ATtYBwK5nXATXC_iOI2YcPUraUbqnBm4gXrFbEBF2LC1CF3zgw_XWowRFTFmxKTO2ztav74QQG_uEKKZCdeyIXFEXd40A3Uj5N5xTwEc622QCbBjpSeWKrwojMTJ4vKuOEZ1qBQMM_t1BTsRefrhBqMku7ut_KG8TNtuqCLJr-UK7Zlv8b4', 'width': 4032}]",ChIJTV8xFRr3wokRvtKlPE3mdPw,"{'compound_code': 'R23J+4Q New York', 'global_code': '87G8R23J+4Q'}",2.0,4.6,ChIJTV8xFRr3wokRvtKlPE3mdPw,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",211,
OPERATIONAL,"428 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.784271, 'lng': -73.9777849}, 'viewport': {'northeast': {'lat': 40.78556682989272, 'lng': -73.97631897010727}, 'southwest': {'lat': 40.78286717010727, 'lng': -73.9790186298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Crave Fishbar Upper West Side,{'open_now': False},"[{'height': 2832, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110915939321941193510"">Crave Fishbar Upper West Side</a>'], 'photo_reference': 'ATtYBwLuy2Sa051ATNVAudjlDIMMCubf_-NW3TPYm7gMz8E3eyDAUQndLJJOtCasG79ad5QwMCg1TPExwh_aow1Y6whQV6PujOOQHI_YFQMHuKVndlYN2zeySnkx-EMt1u9qLtMMnDiG6XaHto1PMQe952ZFdWj1FmAxMWat2FTiLizWcvf0', 'width': 4256}]",ChIJqztVA4ZYwokRiLK8Lzh7_sk,"{'compound_code': 'Q2MC+PV New York', 'global_code': '87G8Q2MC+PV'}",3.0,4.5,ChIJqztVA4ZYwokRiLK8Lzh7_sk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",477,
OPERATIONAL,"519 Columbus Ave, New York, NY 10024, United States","{'location': {'lat': 40.7858585, 'lng': -73.9723873}, 'viewport': {'northeast': {'lat': 40.78715777989272, 'lng': -73.97113127010728}, 'southwest': {'lat': 40.78445812010727, 'lng': -73.97383092989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,The Consulate,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101115360955310828725"">A Google User</a>'], 'photo_reference': 'ATtYBwJ6yx6ndLoV7yUfIvhpKdTkb1ouNmC2622YgF_9sa4q4-pLUaRdK_L06xygoSlgx6Wm701e8p3R2gxabd6OVLk59n-InMQ5qGOEgj-E6Yd3K1biKrYY4ATPF0qfp84xgQMkKJUL79nlUWZakKboRvW0BmyV0nDo6n1_eLliuSGBynkC', 'width': 2048}]",ChIJ8bFWn8FZwokRoUsyyYc0TNg,"{'compound_code': 'Q2PH+82 New York', 'global_code': '87G8Q2PH+82'}",2.0,4.4,ChIJ8bFWn8FZwokRoUsyyYc0TNg,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",193,
OPERATIONAL,"2170 Broadway, New York, NY 10024, United States","{'location': {'lat': 40.7820223, 'lng': -73.98068669999999}, 'viewport': {'northeast': {'lat': 40.78342622989273, 'lng': -73.97941197010726}, 'southwest': {'lat': 40.78072657010728, 'lng': -73.98211162989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,RedFarm,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116956908546074920903"">A Google User</a>'], 'photo_reference': 'ATtYBwIYz2DWUV0oBxQCjOAWhJ5yj8PniD-JBviyUBGAa1504G6D3kMBlJH0YAybiKTvlB4Okpt0uAH3ufrXmyQcHj5E72JuoTwAJPhZ9-AgmyLsVoF_AkXN4mQv61ofQBBdNOT6PObATYyTuNQoXVGo6Qv8MVE2lj2xzIKYuHqaFA2mdgWe', 'width': 3672}]",ChIJ50n4UohYwokRLrnKpXxjuFE,"{'compound_code': 'Q2J9+RP New York', 'global_code': '87G8Q2J9+RP'}",3.0,4.4,ChIJ50n4UohYwokRLrnKpXxjuFE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",701,
OPERATIONAL,"305 Amsterdam Ave, New York, NY 10023, United States","{'location': {'lat': 40.78008510000001, 'lng': -73.9803398}, 'viewport': {'northeast': {'lat': 40.78147367989272, 'lng': -73.97907902010726}, 'southwest': {'lat': 40.77877402010728, 'lng': -73.98177867989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Hummus Place,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117159329872258077757"">Kambiz Kamrani</a>'], 'photo_reference': 'ATtYBwJ01NC6QnYPwPpXCxrXBwF_BzlEir7g-qXsgSxs_vD1cjUvtUMBBVP5JGoHUDlZKyfc535x2uLhqFxRoUWqi79DKdAb92enySge0VZGl6mJJjvQLhoA4xXAgckuY2OtuMnDZap2O0oM2d3-LFxHwf0eBx8vknA4TpltmbXbskGcwZJ8', 'width': 4032}]",ChIJSSeYnIlYwokRtEGQjesBrL4,"{'compound_code': 'Q2J9+2V New York', 'global_code': '87G8Q2J9+2V'}",1.0,4.6,ChIJSSeYnIlYwokRtEGQjesBrL4,"['restaurant', 'food', 'point_of_interest', 'establishment']",890,
OPERATIONAL,"502 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.7866992, 'lng': -73.9760929}, 'viewport': {'northeast': {'lat': 40.78799797989272, 'lng': -73.97461087010728}, 'southwest': {'lat': 40.78529832010728, 'lng': -73.97731052989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Celeste,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103824280832617874751"">Marc Starvaggi</a>'], 'photo_reference': 'ATtYBwJ8YpL-OcW0kJcVpKZ8YsjUzTlfSMNM-XHOs5RBUbmSpPa3ODABLrPl8K3mlh-1esVPrNbX2iQuPSDLf1MO47INdjBa2LRBhSPPmeLOo05y7mYHOHkWL-pTqmUEmIuxXf_BEzLYNIjfrmg_RESuYE7va-091ifsZoxr4YeT0EsnIK78', 'width': 3024}]",ChIJjUIzMYRYwokRpH6nkif-iZc,"{'compound_code': 'Q2PF+MH New York', 'global_code': '87G8Q2PF+MH'}",2.0,4.3,ChIJjUIzMYRYwokRpH6nkif-iZc,"['restaurant', 'food', 'point_of_interest', 'establishment']",484,
OPERATIONAL,"426 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.7842065, 'lng': -73.9778305}, 'viewport': {'northeast': {'lat': 40.78551817989272, 'lng': -73.97637352010727}, 'southwest': {'lat': 40.78281852010728, 'lng': -73.97907317989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Luke's Lobster Upper West Side,{'open_now': True},"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106185119079957552159"">Luke&#39;s Lobster</a>'], 'photo_reference': 'ATtYBwKkh6f5JngXj1M5-EqWJtWJCMIV1OcdlZNlxZEPP3Mr54jc2sFpF47IfKivmFCBK0gtxmKCnJM3dS91VKNRBnwM-_DRtX9PfItMWOjLgOLCvKuRZQoJxquBV2Twk_FQwsm69FGRtODZiTZXWShzJOc_OTm6BM6Tlp-ZcqHiuynPUN4x', 'width': 5242}]",ChIJpYc5A4ZYwokRje66spS-ixU,"{'compound_code': 'Q2MC+MV New York', 'global_code': '87G8Q2MC+MV'}",2.0,4.4,ChIJpYc5A4ZYwokRje66spS-ixU,"['restaurant', 'food', 'point_of_interest', 'establishment']",645,
OPERATIONAL,"476 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.7857162, 'lng': -73.97671319999999}, 'viewport': {'northeast': {'lat': 40.78702562989272, 'lng': -73.97526602010727}, 'southwest': {'lat': 40.78432597010728, 'lng': -73.97796567989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Fred's,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108986507505913711201"">Bogdan Popa</a>'], 'photo_reference': 'ATtYBwIzU-tTIklcV58nWkewIVGRI5j1rBVV7-5BVa9CJYdKZdJsyfU1_lRlCd5sKmONQU4znXW47sdB5iLFVKPnC7bY18QbXzsMUVT5cLjEIfVyRB805AAx2hCuB1gTGIvqw8YQVVlOy_vecur2Y87nObsYkjcGgheJ11WUKnzHbLhQ3Go8', 'width': 4048}]",ChIJl6Gl0IVYwokR-wDytWOCXzQ,"{'compound_code': 'Q2PF+78 New York', 'global_code': '87G8Q2PF+78'}",2.0,4.4,ChIJl6Gl0IVYwokR-wDytWOCXzQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",668,
OPERATIONAL,"423 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.7838797, 'lng': -73.97742439999999}, 'viewport': {'northeast': {'lat': 40.78529437989272, 'lng': -73.97621417010728}, 'southwest': {'lat': 40.782594720107284, 'lng': -73.97891382989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Sarabeth's,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108265551356349610899"">Mohamed Toouré</a>'], 'photo_reference': 'ATtYBwLOQcSEsJxkpw8xb-d1D0nQ0zaQyEIn-ywuhaM6P7dl7NZCs55LoYzZ0JKb-wnzhrk22LwlhmVYGqDxVw_bkf6tpwoqaJpMuBMukrXuVdCqtH1zeNY7A9z9hUnHDOCYxasrNlDliqr1AdMvoe8K76weZzT2HF4vkEfQk67skb3kPsXZ', 'width': 3840}]",ChIJJWjnqYhYwokRXKDyQj71TzA,"{'compound_code': 'Q2MF+H2 New York', 'global_code': '87G8Q2MF+H2'}",2.0,4.2,ChIJJWjnqYhYwokRXKDyQj71TzA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1062,
OPERATIONAL,"584 Amsterdam Ave, New York, NY 10024, United States","{'location': {'lat': 40.789355, 'lng': -73.97400999999999}, 'viewport': {'northeast': {'lat': 40.79064892989273, 'lng': -73.9726251201073}, 'southwest': {'lat': 40.78794927010728, 'lng': -73.97532477989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Bodrum Mediterranean Restaurant,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103102691817424382210"">Guido Bejko</a>'], 'photo_reference': 'ATtYBwIuo-MdC78KsonZ7holV-1BxgybOzLdoFCSF7B0g364T4dCl_3sq0sT8LaFtOVCi3F3FJthTezoIQMcVirao4AyewlQ6WZTlmqlSTS8NVFvhKMJ6BIVBwfMWH1lBJ4OIVibFb_CbTpK4FZRkVGSnyYQI1kR8uurWgpe4u7rEkTwPEGZ', 'width': 3024}]",ChIJq2bNdYNYwokRZAOPzrJjsyM,"{'compound_code': 'Q2QG+P9 New York', 'global_code': '87G8Q2QG+P9'}",2.0,4.4,ChIJq2bNdYNYwokRZAOPzrJjsyM,"['restaurant', 'food', 'point_of_interest', 'establishment']",516,
OPERATIONAL,"2450 Broadway, New York, NY 10024, United States","{'location': {'lat': 40.7911109, 'lng': -73.97397889999999}, 'viewport': {'northeast': {'lat': 40.79250462989273, 'lng': -73.97274482010727}, 'southwest': {'lat': 40.789804970107284, 'lng': -73.9754444798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Carmine's,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113982351785115889202"">rashmi nimbalkar</a>'], 'photo_reference': 'ATtYBwISyEw6TvpYRDsmsbRAy79UPTKyR5MQ2Jc5xHN4wF8OtsjmGwziu4HPqMvBae9mFevlcolC1g-TyDOvEZRGXVxFFp-_xmcROa0Xr_KLTWOZfIb_LDkgu_JIkR-ytpHgxIvQNNxQN77UU6Y0Wo_8QZWnEaXx3jSjyGVsxlXuGKdq2riK', 'width': 4032}]",ChIJrXva_oJYwokROtv_EdGJgH0,"{'compound_code': 'Q2RG+CC New York', 'global_code': '87G8Q2RG+CC'}",2.0,4.4,ChIJrXva_oJYwokROtv_EdGJgH0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4329,
OPERATIONAL,"513 Columbus Ave, New York, NY 10024, United States","{'location': {'lat': 40.7855246, 'lng': -73.9726719}, 'viewport': {'northeast': {'lat': 40.78689307989271, 'lng': -73.97142537010727}, 'southwest': {'lat': 40.78419342010727, 'lng': -73.97412502989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Osteria Cotta,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109513779608196957851"">Jon Lim</a>'], 'photo_reference': 'ATtYBwKgQHHhGYqxnWB2CJ4Xg1erGWeNBVocWqmrVY2vt1e0U22VixCWvXQDK8Sl6wlgIbg4j62dTX_Rq8fKN2gPJi3UUdzXz8TSkfG7L1M5-h9aG1m0BNOw2eCNxSDW1_Je-p4trUQHDMULo0WcnLAu71wg1q61eu17yd0n_bUMyq8aEEg0', 'width': 4032}]",ChIJOb-eH4VYwokRkyzosmvD_sk,"{'compound_code': 'Q2PG+6W New York', 'global_code': '87G8Q2PG+6W'}",2.0,4.4,ChIJOb-eH4VYwokRkyzosmvD_sk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",707,
OPERATIONAL,"665 Amsterdam Ave, New York, NY 10025, United States","{'location': {'lat': 40.791824, 'lng': -73.97175299999999}, 'viewport': {'northeast': {'lat': 40.79328572989272, 'lng': -73.97025147010727}, 'southwest': {'lat': 40.79058607010727, 'lng': -73.97295112989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Gennaro,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117906353865386002744"">Gennaro</a>'], 'photo_reference': 'ATtYBwJ15NDJbaT6Jf3MYp3p8zkYkj8lduzpEvRYBRelYJeOU5qQrDeXmnUrNFqjeUaZDypz9wqIgLP2lHb5yY-yKXUSOSUq2C0tyJqxG7qDi1vUz8DyHpvvFSmR3JO0ap1Y3DBnC2DaPIgqTwL6qmT61723Ncaag9OEjsNuqE2hU0DD_KeH', 'width': 4032}]",ChIJgZf5t4JYwokREzCI3PUjwvY,"{'compound_code': 'Q2RH+P7 New York', 'global_code': '87G8Q2RH+P7'}",2.0,4.5,ChIJgZf5t4JYwokREzCI3PUjwvY,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",328,
OPERATIONAL,"329 Columbus Ave, New York, NY 10023, United States","{'location': {'lat': 40.7795505, 'lng': -73.97696300000001}, 'viewport': {'northeast': {'lat': 40.78094742989272, 'lng': -73.97572637010728}, 'southwest': {'lat': 40.77824777010728, 'lng': -73.97842602989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ASSET,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100024568061136049636"">A Google User</a>'], 'photo_reference': 'ATtYBwL88dhGpNIqqHL7t7lNswxMeXjYatzs7_BuViNyGbSIqkr9ZmhUmt5HiEQqmkPF28qK5xVhI7k6rxrq4vJDm_FRr-Gjaw_76hvG9v8uzi65yZrWfbqdHr-eEvMJ_Np3x8D-wCOK1gVxCL-cKX5iH15Migx_HcJQy2Q_uQmae089tysz', 'width': 1616}]",ChIJlw4LOchZwokRC3037woWsSw,"{'compound_code': 'Q2HF+R6 New York', 'global_code': '87G8Q2HF+R6'}",,4.5,ChIJlw4LOchZwokRC3037woWsSw,"['restaurant', 'food', 'point_of_interest', 'establishment']",113,
OPERATIONAL,"125 La Salle St, New York, NY 10027, United States","{'location': {'lat': 40.8141746, 'lng': -73.9603204}, 'viewport': {'northeast': {'lat': 40.81545252989272, 'lng': -73.95893337010727}, 'southwest': {'lat': 40.81275287010728, 'lng': -73.96163302989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Pisticci,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106468750381850337098"">Debbie Winebrenner</a>'], 'photo_reference': 'ATtYBwJa-laS9YsRg8s9fm44b73Z1e06eV7r5L4MWc7mHAzfZJLW9kchS2rp4x18-o6hyVpQEUaXvEdP-9IDO4OaR67L5BopgzAc65kibMpxODpbnQ0MolL-JPUVIEpPfdeE7ommYcFGcHhrGWO34xF36BO1_gsiTea0CPJ_ee_RgI6SLbSh', 'width': 2160}]",ChIJxXmxz0H2wokRwYJIJ7aBB3s,"{'compound_code': 'R27Q+MV New York', 'global_code': '87G8R27Q+MV'}",2.0,4.5,ChIJxXmxz0H2wokRwYJIJ7aBB3s,"['restaurant', 'food', 'point_of_interest', 'establishment']",982,
OPERATIONAL,"1274 Amsterdam Ave, New York, NY 10027, United States","{'location': {'lat': 40.8113136, 'lng': -73.9581736}, 'viewport': {'northeast': {'lat': 40.81259337989272, 'lng': -73.95667647010727}, 'southwest': {'lat': 40.80989372010728, 'lng': -73.95937612989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Max Soha,{'open_now': True},"[{'height': 2281, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109502118816161186471"">A Google User</a>'], 'photo_reference': 'ATtYBwIaxIgKPFce_FMibEDsTx_r8GQwALpP6QgAp3bunandu0RRCgDnV_fv2BhXtIGAEnaqlbpWw7CJS0jK4QwocvzxncMIpFS0cQQqE8K1YqUNgN42kdu7KippsQKllFLTXC59WyejsUlqEyHcHrqGt-NCfeZ9rrcX3xDB2DNDBLfI9_e8', 'width': 2281}]",ChIJFwjwtWr2wokRzG0O5G5QpIY,"{'compound_code': 'R26R+GP New York', 'global_code': '87G8R26R+GP'}",2.0,4.5,ChIJFwjwtWr2wokRzG0O5G5QpIY,"['restaurant', 'food', 'point_of_interest', 'establishment']",350,
OPERATIONAL,"2893 Broadway, New York, NY 10025, United States","{'location': {'lat': 40.8059222, 'lng': -73.9657833}, 'viewport': {'northeast': {'lat': 40.80723837989272, 'lng': -73.96434252010728}, 'southwest': {'lat': 40.80453872010728, 'lng': -73.96704217989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Community Food & Juice,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102912697363536249196"">Pavel Samsonov</a>'], 'photo_reference': 'ATtYBwIgYYlmlp_WJKRtFx_nin24NG3jUfztOR5OyMhnMhv5mHNcdG0vgeILPQlzBApoiNzXhj9oowBvNOnfr4nOP5PFXfgS3ZDNLce7mH6iswm_MXYS70_WfOOMWctc8_8-up8cMSoDJyjowRQd30i0kJOl7w0k0WtUYMBKiASpQnweHL_C', 'width': 4032}]",ChIJnSR09Dv2wokRz_B9gF6v96c,"{'compound_code': 'R24M+9M New York', 'global_code': '87G8R24M+9M'}",2.0,4.3,ChIJnSR09Dv2wokRz_B9gF6v96c,"['restaurant', 'food', 'point_of_interest', 'establishment']",819,
OPERATIONAL,"1260 Amsterdam Ave, New York, NY 10027, United States","{'location': {'lat': 40.8108315, 'lng': -73.9583391}, 'viewport': {'northeast': {'lat': 40.81218132989272, 'lng': -73.95698927010727}, 'southwest': {'lat': 40.80948167010728, 'lng': -73.95968892989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,314,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113371823844601009307"">A Google User</a>'], 'photo_reference': 'ATtYBwKyAff850AP9FngzXJIeqqWWSK5iiwNpto4TZ62oLFnVmAGDRy89tSVDeZURb4n1er3rvka5YI5K_wjsEsr70OiDaqeB8Phey03An61hYbknvf5Dxvj6RkhYyWLdq1GZz4_HPlDu3ejwiAWJm0zB-oxfoDtPkaDXvsqQKYsbI-YfJvd', 'width': 4032}]",ChIJx1MYBV_3wokRjeYHCXgKrJ8,"{'compound_code': 'R26R+8M New York', 'global_code': '87G8R26R+8M'}",2.0,4.6,ChIJx1MYBV_3wokRjeYHCXgKrJ8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",145,
OPERATIONAL,"2896 Broadway, Manhattan, NY 10025, United States","{'location': {'lat': 40.8058205, 'lng': -73.9651586}, 'viewport': {'northeast': {'lat': 40.807206779892724, 'lng': -73.96389667010727}, 'southwest': {'lat': 40.80450712010727, 'lng': -73.96659632989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,Junzi Kitchen,{'open_now': True},"[{'height': 3202, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104207107231754499146"">A Google User</a>'], 'photo_reference': 'ATtYBwJLeSL9zT8zpNDuHzmtuMSbVxQtYWRgFOix48Tn4fycU40xsZ0DqxikuaGuX2bF5xIjqkK4MFmMf7Auy27Rw9VmyCoiC6y-rkU58_4odpf-scj4Sagd8fY0884Bo1BJMOzaDT28XbBAyXHQcUSpyzjYcuOfoZPFXEjQvmHLT8gcyOMV', 'width': 3769}]",ChIJ92N9DDz2wokR38VWvxg3qrE,"{'compound_code': 'R24M+8W New York', 'global_code': '87G8R24M+8W'}",2.0,4.4,ChIJ92N9DDz2wokR38VWvxg3qrE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",275,
OPERATIONAL,"2867 Broadway, New York, NY 10025, United States","{'location': {'lat': 40.805167, 'lng': -73.9663121}, 'viewport': {'northeast': {'lat': 40.80650642989272, 'lng': -73.96487547010727}, 'southwest': {'lat': 40.80380677010728, 'lng': -73.96757512989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,The Heights Bar & Grill,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112379621681844926710"">A Google User</a>'], 'photo_reference': 'ATtYBwLKGCXtyN7fHWMs9WkEwt5MyKY4ToF21FF7yRx_9rCo4QG64jTc-1mXm6yFMfDqaipygunGa3m5uZ4S-GdIVUbxb07-sntXDCUMi4aC3KnZ2A2kLHw93VpgdkjSraNHXhFWiLNgKJ8ITXarGMxXtwOzz-A37XYz0GQl220NKwbJnL-L', 'width': 4032}]",ChIJMS6bmjv2wokRgIfSoY9u1gw,"{'compound_code': 'R24M+3F New York', 'global_code': '87G8R24M+3F'}",2.0,4.3,ChIJMS6bmjv2wokRgIfSoY9u1gw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",569,
